timestamp,hostname,process,pid,message
Feb  4 16:59:42,combo,python3,42714,"ansible-ansible.legacy.command Error Executing CMD:echo 'Feb  4 12:29:43 combo systemd[1]: rsyslog.service: Sent signal SIGHUP to main process 627 (rsyslogd) on client request.#012Feb  4 12:29:43 combo rsyslogd: [origin software=rsyslogd swVersion=8.2112.0 x-pid=627 x-info=https://www.rsyslog.com] rsyslogd was HUPed#012Feb  4 12:29:43 combo systemd[1]: logrotate.service: Deactivated successfully.#012Feb  4 12:29:43 combo systemd[1]: Finished Rotate log files.#012Feb  4 12:29:43 combo systemd[1]: Starting Update APT News...#012Feb  4 12:29:43 combo systemd[1]: Starting Update the local ESM caches...#012Feb  4 12:29:50 combo systemd[1]: apt-news.service: Deactivated successfully.#012Feb  4 12:29:50 combo systemd[1]: Finished Update APT News.#012Feb  4 12:29:50 combo systemd[1]: esm-cache.service: Deactivated successfully.#012Feb  4 12:29:50 combo systemd[1]: Finished Update the local ESM caches.#012Feb  4 12:29:51 combo systemd[1]: NetworkManager-dispatcher.service: Deactivated successfully.#012Feb  4 12:29:51 combo systemd[1]: apt-daily.service: Deactivated successfully.#012Feb  4 12:29:51 combo systemd[1]: Finished Daily apt download activities.#012Feb  4 12:29:51 combo systemd[1]: apt-daily.service: Consumed 6.932s CPU time.#012Feb  4 12:29:51 combo systemd[1]: Starting Daily apt upgrade and clean activities...#012Feb  4 12:29:52 combo kernel: [14053.988661] 04:29:52.840655 timesync vgsvcTimeSyncWorker: Radical guest time change: 216 582 888 677 000ns (GuestNow=1 707 020 992 840 645 000 ns GuestLast=1 706 804 409 951 968 000 ns fSetTimeLastLoop=true )#012Feb  4 12:29:54 combo systemd[1]: apt-daily-upgrade.service: Deactivated successfully.#012Feb  4 12:29:54 combo systemd[1]: Finished Daily apt upgrade and clean activities.#012Feb  4 12:29:54 combo systemd[1]: apt-daily-upgrade.service: Consumed 2.093s CPU time.#012Feb  4 12:30:34 combo CRON[17678]: (root) CMD ([ -x /etc/init.d/anacron ] && if [ ! -d /run/systemd/system ]; then /usr/sbin/invoke-rc.d anacron start >/dev/null; fi)#012Feb  4 12:30:44 combo snapd[639]: storehelpers.go:791: cannot refresh: snap has no updates available: bare, core20, core22, firefox, gnome-3-38-2004, gnome-42-2204, gtk-common-themes, snap-store, snapd, snapd-desktop-integration#012Feb  4 12:31:08 combo kernel: [14129.700964] [UFW BLOCK] IN=enp0s8 OUT= MAC=01:00:5e:00:00:fb:da:74:78:e3:03:cd:08:00 SRC=192.168.1.47 DST=224.0.0.251 LEN=32 TOS=0x00 PREC=0xC0 TTL=1 ID=0 DF PROTO=2 #012Feb  4 12:31:23 combo kernel: [14145.139248] [UFW BLOCK] IN=enp0s8 OUT= MAC=01:00:5e:00:00:01:3c:55:db:7a:10:f2:08:00 SRC=0.0.0.0 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0xC0 TTL=1 ID=0 DF PROTO=2 #012Feb  4 12:31:32 combo kernel: [14154.049486] [UFW BLOCK] IN=enp0s8 OUT= MAC=01:00:5e:00:00:fb:04:7c:16:dd:14:eb:08:00 SRC=192.168.1.44 DST=224.0.0.251 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=4812 PROTO=2 #012Feb  4 12:33:18 combo kernel: [14259.437984] [UFW BLOCK] IN=enp0s8 OUT= MAC=01:00:5e:00:00:fb:da:74:78:e3:03:cd:08:00 SRC=192.168.1.47 DST=224.0.0.251 LEN=32 TOS=0x00 PREC=0xC0 TTL=1 ID=0 DF PROTO=2 #012Feb  4 12:33:29 combo kernel: [14270.580520] [UFW BLOCK] IN=enp0s8 OUT= MAC=01:00:5e:00:00:01:3c:55:db:7a:10:f2:08:00 SRC=0.0.0.0 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0xC0 TTL=1 ID=0 DF PROTO=2 #012Feb  4 12:33:34 combo kernel: [14275.550140] [UFW BLOCK] IN=enp0s8 OUT= MAC=01:00:5e:00:00:fb:04:7c:16:dd:14:eb:08:00 SRC=192.168.1.44 DST=224.0.0.251 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=4813 PROTO=2 #012Feb  4 12:34:42 combo anacron[17119]: Job `cron.daily'""'""' started#012Feb  4 12:34:42 combo anacron[17723]: Updated timestamp for job `cron.daily'""'""' to 2024-02-04#012Feb  4 12:34:42 combo cracklib: no dictionary update necessary.#012Feb  4 12:34:42 combo anacron[17119]: Job `cron.daily'""'""' terminated#012Feb  4 12:34:42 combo anacron[17119]: Normal exit (1 job run)#012Feb  4 12:34:42 combo systemd[1]: anacron.service: Deactivated successfully.#012Feb  4 12:34:42 combo anacron[17753]: Anacron 2.3 started on 2024-02-04#012Feb  4 12:34:42 combo systemd[1]: Started Run anacron jobs.#012Feb  4 12:34:42 combo anacron[17753]: Normal exit (0 jobs run)#012Feb  4 12:34:42 combo systemd[1]: anacron.service: Deactivated successfully.#012Feb  4 12:35:22 combo kernel: [14384.111348] [UFW BLOCK] IN=enp0s8 OUT= MAC=01:00:5e:00:00:fb:da:74:78:e3:03:cd:08:00 SRC=192.168.1.47 DST=224.0.0.251 LEN=32 TOS=0x00 PREC=0xC0 TTL=1 ID=0 DF PROTO=2 #012Feb  4 12:35:34 combo kernel: [14396.022327] [UFW BLOCK] IN=enp0s8 OUT= MAC=01:00:5e:00:00:01:3c:55:db:7a:10:f2:08:00 SRC=0.0.0.0 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0xC0 TTL=1 ID=0 DF PROTO=2 #012Feb  4 12:35:42 combo kernel: [14403.549178] [UFW BLOCK] IN=enp0s8 OUT= MAC=01:00:5e:00:00:fb:04:7c:16:dd:14:eb:08:00 SRC=192.168.1.44 DST=224.0.0.251 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=4830 PROTO=2 #012Feb  4 12:36:28 combo python3[18010]: ansible-file Invoked with path=./SYSLOG/ state=directory recurse=False force=False follow=True modification_time_format=%Y%m%d%H%M.%S access_time_format=%Y%m%d%H%M.%S unsafe_writes=False _original_basename=None _diff_peek=None src=None modification_time=None access_time=None mode=None owner=None group=None seuser=None serole=None selevel=None setype=None attributes=None#012Feb  4 12:36:28 combo python3[18036]: ansible-file Invoked with path=./SYSLOG//END DEVICE state=directory recurse=False force=False follow=True modification_time_format=%Y%m%d%H%M.%S access_time_format=%Y%m%d%H%M.%S unsafe_writes=False _original_basename=None _diff_peek=None src=None modification_time=None access_time=None mode=None owner=None group=None seuser=None serole=None selevel=None setype=None attributes=None#012Feb  4 12:36:28 combo python3[18063]: ansible-file Invoked with path=./SYSLOG//INTERM DEVICE state=directory recurse=False force=False follow=True modification_time_format=%Y%m%d%H%M.%S access_time_format=%Y%m%d%H%M.%S unsafe_writes=False _original_basename=None _diff_peek=None src=None modification_time=None access_time=None mode=None owner=None group=None seuser=None serole=None selevel=None setype=None attributes=None#012Feb  4 12:36:29 combo python3[18089]: ansible-ansible.legacy.command Invoked with _raw_params=cat /var/log/syslog warn=True _uses_shell=False stdin_add_newline=True strip_empty_ends=True argv=None chdir=None executable=None creates=None removes=None stdin=None#012Feb  4 12:36:29 combo python3[18116]: ansible-ansible.legacy.stat Invoked with path=./SYSLOG//END DEVICE/syslog.txt follow=False get_checksum=True checksum_algorithm=sha1 get_md5=False get_mime=True get_attributes=True#012Feb  4 12:36:29 combo python3[18128]: ansible-ansible.legacy.copy Invoked with dest=./SYSLOG//END DEVICE/syslog.txt src=/home/jkvcombo/.ansible/tmp/ansible-tmp-1707021389.2605815-18097-68881664673939/source _original_basename=tmpfb4lj7qp follow=False checksum=ed841ce6f5508e5ff803333f29e503a93c55c17d backup=False force=True unsafe_writes=False content=NOT_LOGGING_PARAMETER validate=None directory_mode=None remote_src=None local_follow=None mode=None owner=None group=None seuser=None serole=None selevel=None setype=None attributes=None#012Feb  4 12:36:29 combo python3[18155]: ansible-ansible.legacy.command Invoked with _raw_params=cat /var/log/syslog warn=True _uses_shell=False stdin_add_newline=True strip_empty_ends=True argv=None chdir=None executable=None creates=None removes=None stdin=None#012Feb  4 12:36:29 combo python3[18182]: ansible-ansible.legacy.stat Invoked with path=./SYSLOG//END DEVICE/syslog_remote.txt follow=False get_checksum=True checksum_algorithm=sha1 get_md5=False get_mime=True get_attributes=True#012Feb  4 12:36:30 combo python3[18194]: ansible-ansible.legacy.copy Invoked with dest=./SYSLOG//END DEVICE/syslog_remote.txt src=/home/jkvcombo/.ansible/tmp/ansible-tmp-1707021389.8729439-18163-146603595051941/source _original_basename=tmpxr025i2n follow=False checksum=e56495fedac8056a4f17b19febd656d1cd0811e8 backup=False force=True unsafe_writes=False content=NOT_LOGGING_PARAMETER validate=None directory_mode=None remote_src=None local_follow=None mode=None owner=None gro"
Feb  4 16:59:43,combo,python3,42717,"ansible-ansible.legacy.command Error Executing CMD:echo 'Feb  4 12:29:41 combo systemd[1]: rsyslog.service: Sent signal SIGHUP to main process 705 (rsyslogd) on client request.#012Feb  4 12:29:41 combo rsyslogd: [origin software=rsyslogd swVersion=8.2112.0 x-pid=705 x-info=https://www.rsyslog.com] rsyslogd was HUPed#012Feb  4 12:29:41 combo kernel: [13693.908421] usb 1-1: New USB device found, idVendor=80ee, idProduct=0021, bcdDevice= 1.00#012Feb  4 12:29:41 combo kernel: [13693.908429] usb 1-1: New USB device strings: Mfr=1, Product=3, SerialNumber=0#012Feb  4 12:29:41 combo kernel: [13693.908432] usb 1-1: Product: USB Tablet#012Feb  4 12:29:41 combo kernel: [13693.908434] usb 1-1: Manufacturer: VirtualBox#012Feb  4 12:29:41 combo systemd[1]: logrotate.service: Deactivated successfully.#012Feb  4 12:29:41 combo systemd[1]: Finished Rotate log files.#012Feb  4 12:29:41 combo kernel: [13693.930130] input: VirtualBox USB Tablet as /devices/pci0000:00/0000:00:06.0/usb1/1-1/1-1:1.0/0003:80EE:0021.0002/input/input8#012Feb  4 12:29:41 combo kernel: [13693.993056] hid-generic 0003:80EE:0021.0002: input,hidraw0: USB HID v1.10 Mouse [VirtualBox USB Tablet] on usb-0000:00:06.0-1/input0#012Feb  4 12:29:41 combo mtp-probe: checking bus 1, device 3: /sys/devices/pci0000:00/0000:00:06.0/usb1/1-1#012Feb  4 12:29:41 combo mtp-probe: bus: 1, device: 3 was not an MTP device#012Feb  4 12:29:41 combo mtp-probe: checking bus 1, device 3: /sys/devices/pci0000:00/0000:00:06.0/usb1/1-1#012Feb  4 12:29:41 combo mtp-probe: bus: 1, device: 3 was not an MTP device#012Feb  4 12:29:43 combo kernel: [13695.881316] e1000 0000:00:03.0 enp0s3: Detected Tx Unit Hang#012Feb  4 12:29:43 combo kernel: [13695.881316]   Tx Queue             <0>#012Feb  4 12:29:43 combo kernel: [13695.881316]   TDH                  <0>#012Feb  4 12:29:43 combo kernel: [13695.881316]   TDT                  <9>#012Feb  4 12:29:43 combo kernel: [13695.881316]   next_to_use          <9>#012Feb  4 12:29:43 combo kernel: [13695.881316]   next_to_clean        <0>#012Feb  4 12:29:43 combo kernel: [13695.881316] buffer_info[next_to_clean]#012Feb  4 12:29:43 combo kernel: [13695.881316]   time_stamp           <100331a30>#012Feb  4 12:29:43 combo kernel: [13695.881316]   next_to_watch        <0>#012Feb  4 12:29:43 combo kernel: [13695.881316]   jiffies              <100331c1c>#012Feb  4 12:29:43 combo kernel: [13695.881316]   next_to_watch.status <0>#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5757] device (enp0s8): carrier: link connected#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5759] device (enp0s8): ip:dhcp4: restarting#012Feb  4 12:29:43 combo kernel: [13695.895327] e1000: enp0s8 NIC Link is Up 1000 Mbps Full Duplex, Flow Control: RX#012Feb  4 12:29:43 combo kernel: [13695.899250] e1000: enp0s3 NIC Link is Up 1000 Mbps Full Duplex, Flow Control: RX#012Feb  4 12:29:43 combo kernel: [13695.899530] e1000 0000:00:03.0 enp0s3: Detected Tx Unit Hang#012Feb  4 12:29:43 combo kernel: [13695.899530]   Tx Queue             <0>#012Feb  4 12:29:43 combo kernel: [13695.899530]   TDH                  <0>#012Feb  4 12:29:43 combo kernel: [13695.899530]   TDT                  <9>#012Feb  4 12:29:43 combo kernel: [13695.899530]   next_to_use          <9>#012Feb  4 12:29:43 combo kernel: [13695.899530]   next_to_clean        <0>#012Feb  4 12:29:43 combo kernel: [13695.899530] buffer_info[next_to_clean]#012Feb  4 12:29:43 combo kernel: [13695.899530]   time_stamp           <100331a30>#012Feb  4 12:29:43 combo kernel: [13695.899530]   next_to_watch        <0>#012Feb  4 12:29:43 combo kernel: [13695.899530]   jiffies              <100331c21>#012Feb  4 12:29:43 combo kernel: [13695.899530]   next_to_watch.status <0>#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5919] dhcp4 (enp0s8): canceled DHCP transaction#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5919] dhcp4 (enp0s8): activation: beginning transaction (timeout in 45 seconds)#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5919] dhcp4 (enp0s8): state changed no lease#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5920] dhcp4 (enp0s8): activation: beginning transaction (timeout in 45 seconds)#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5925] device (enp0s8): ip:dhcp6: restarting#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5927] dhcp6 (enp0s8): canceled DHCP transaction#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5928] dhcp6 (enp0s8): activation: beginning transaction (timeout in 45 seconds)#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5932] device (enp0s3): carrier: link connected#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5932] device (enp0s3): ip:dhcp4: restarting#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.6077] dhcp4 (enp0s3): canceled DHCP transaction#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.6077] dhcp4 (enp0s3): activation: beginning transaction (timeout in 45 seconds)#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.6077] dhcp4 (enp0s3): state changed no lease#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.6078] dhcp4 (enp0s3): activation: beginning transaction (timeout in 45 seconds)#012Feb  4 12:29:44 combo systemd[1]: apt-daily-upgrade.service: Deactivated successfully.#012Feb  4 12:29:44 combo systemd[1]: Finished Daily apt upgrade and clean activities.#012Feb  4 12:29:44 combo systemd[1]: apt-daily-upgrade.service: Consumed 2.582s CPU time.#012Feb  4 12:29:44 combo NetworkManager[691]: <info>  [1707020984.2451] dhcp4 (enp0s8): state changed new lease, address=192.168.1.36#012Feb  4 12:29:44 combo dbus-daemon[690]: [system] Activating via systemd: service name='""'""'org.freedesktop.nm_dispatcher'""'""' unit='""'""'dbus-org.freedesktop.nm-dispatcher.service'""'""' requested by '""'""':1.7'""'""' (uid=0 pid=691 comm=/usr/sbin/NetworkManager' --no-daemon ' label=unconfined)#012Feb  4 12:29:44 combo systemd[1]: Starting Network Manager Script Dispatcher Service...#012Feb  4 12:29:44 combo dbus-daemon[690]: [system] Successfully activated service '""'""'org.freedesktop.nm_dispatcher'""'""'#012Feb  4 12:29:44 combo systemd[1]: Started Network Manager Script Dispatcher Service.#012Feb  4 12:29:45 combo kernel: [13697.911763] e1000 0000:00:03.0 enp0s3: Detected Tx Unit Hang#012Feb  4 12:29:45 combo kernel: [13697.911763]   Tx Queue             <0>#012Feb  4 12:29:45 combo kernel: [13697.911763]   TDH                  <0>#012Feb  4 12:29:45 combo kernel: [13697.911763]   TDT                  <9>#012Feb  4 12:29:45 combo kernel: [13697.911763]   next_to_use          <9>#012Feb  4 12:29:45 combo kernel: [13697.911763]   next_to_clean        <0>#012Feb  4 12:29:45 combo kernel: [13697.911763] buffer_info[next_to_clean]#012Feb  4 12:29:45 combo kernel: [13697.911763]   time_stamp           <100331a30>#012Feb  4 12:29:45 combo kernel: [13697.911763]   next_to_watch        <0>#012Feb  4 12:29:45 combo kernel: [13697.911763]   jiffies              <100331e18>#012Feb  4 12:29:45 combo kernel: [13697.911763]   next_to_watch.status <0>#012Feb  4 12:29:47 combo kernel: [13699.928314] e1000 0000:00:03.0 enp0s3: Detected Tx Unit Hang#012Feb  4 12:29:47 combo kernel: [13699.928314]   Tx Queue             <0>#012Feb  4 12:29:47 combo kernel: [13699.928314]   TDH                  <0>#012Feb  4 12:29:47 combo kernel: [13699.928314]   TDT                  <9>#012Feb  4 12:29:47 combo kernel: [13699.928314]   next_to_use          <9>#012Feb  4 12:29:47 combo kernel: [13699.928314]   next_to_clean        <0>#012Feb  4 12:29:47 combo kernel: [13699.928314] buffer_info[next_to_clean]#012Feb  4 12:29:47 combo kernel: [13699.928314]   time_stamp           <100331a30>#012Feb  4 12:29:47 combo kernel: [13699.928314]   next_to_watch        <0>#012Feb  4 12:29:47 combo kernel: [13699.928314]   jiffies              <100332010>#012Feb  4 12:29:47 combo kernel: [1369"
Feb  4 16:59:43,combo,python3,42711,"ansible-ansible.legacy.command Error Executing CMD:echo 'Feb  4 12:29:41 combo systemd[1]: rsyslog.service: Sent signal SIGHUP to main process 705 (rsyslogd) on client request.#012Feb  4 12:29:41 combo rsyslogd: [origin software=rsyslogd swVersion=8.2112.0 x-pid=705 x-info=https://www.rsyslog.com] rsyslogd was HUPed#012Feb  4 12:29:41 combo kernel: [13693.908421] usb 1-1: New USB device found, idVendor=80ee, idProduct=0021, bcdDevice= 1.00#012Feb  4 12:29:41 combo kernel: [13693.908429] usb 1-1: New USB device strings: Mfr=1, Product=3, SerialNumber=0#012Feb  4 12:29:41 combo kernel: [13693.908432] usb 1-1: Product: USB Tablet#012Feb  4 12:29:41 combo kernel: [13693.908434] usb 1-1: Manufacturer: VirtualBox#012Feb  4 12:29:41 combo systemd[1]: logrotate.service: Deactivated successfully.#012Feb  4 12:29:41 combo systemd[1]: Finished Rotate log files.#012Feb  4 12:29:41 combo kernel: [13693.930130] input: VirtualBox USB Tablet as /devices/pci0000:00/0000:00:06.0/usb1/1-1/1-1:1.0/0003:80EE:0021.0002/input/input8#012Feb  4 12:29:41 combo kernel: [13693.993056] hid-generic 0003:80EE:0021.0002: input,hidraw0: USB HID v1.10 Mouse [VirtualBox USB Tablet] on usb-0000:00:06.0-1/input0#012Feb  4 12:29:41 combo mtp-probe: checking bus 1, device 3: /sys/devices/pci0000:00/0000:00:06.0/usb1/1-1#012Feb  4 12:29:41 combo mtp-probe: bus: 1, device: 3 was not an MTP device#012Feb  4 12:29:41 combo mtp-probe: checking bus 1, device 3: /sys/devices/pci0000:00/0000:00:06.0/usb1/1-1#012Feb  4 12:29:41 combo mtp-probe: bus: 1, device: 3 was not an MTP device#012Feb  4 12:29:43 combo kernel: [13695.881316] e1000 0000:00:03.0 enp0s3: Detected Tx Unit Hang#012Feb  4 12:29:43 combo kernel: [13695.881316]   Tx Queue             <0>#012Feb  4 12:29:43 combo kernel: [13695.881316]   TDH                  <0>#012Feb  4 12:29:43 combo kernel: [13695.881316]   TDT                  <9>#012Feb  4 12:29:43 combo kernel: [13695.881316]   next_to_use          <9>#012Feb  4 12:29:43 combo kernel: [13695.881316]   next_to_clean        <0>#012Feb  4 12:29:43 combo kernel: [13695.881316] buffer_info[next_to_clean]#012Feb  4 12:29:43 combo kernel: [13695.881316]   time_stamp           <100331a30>#012Feb  4 12:29:43 combo kernel: [13695.881316]   next_to_watch        <0>#012Feb  4 12:29:43 combo kernel: [13695.881316]   jiffies              <100331c1c>#012Feb  4 12:29:43 combo kernel: [13695.881316]   next_to_watch.status <0>#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5757] device (enp0s8): carrier: link connected#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5759] device (enp0s8): ip:dhcp4: restarting#012Feb  4 12:29:43 combo kernel: [13695.895327] e1000: enp0s8 NIC Link is Up 1000 Mbps Full Duplex, Flow Control: RX#012Feb  4 12:29:43 combo kernel: [13695.899250] e1000: enp0s3 NIC Link is Up 1000 Mbps Full Duplex, Flow Control: RX#012Feb  4 12:29:43 combo kernel: [13695.899530] e1000 0000:00:03.0 enp0s3: Detected Tx Unit Hang#012Feb  4 12:29:43 combo kernel: [13695.899530]   Tx Queue             <0>#012Feb  4 12:29:43 combo kernel: [13695.899530]   TDH                  <0>#012Feb  4 12:29:43 combo kernel: [13695.899530]   TDT                  <9>#012Feb  4 12:29:43 combo kernel: [13695.899530]   next_to_use          <9>#012Feb  4 12:29:43 combo kernel: [13695.899530]   next_to_clean        <0>#012Feb  4 12:29:43 combo kernel: [13695.899530] buffer_info[next_to_clean]#012Feb  4 12:29:43 combo kernel: [13695.899530]   time_stamp           <100331a30>#012Feb  4 12:29:43 combo kernel: [13695.899530]   next_to_watch        <0>#012Feb  4 12:29:43 combo kernel: [13695.899530]   jiffies              <100331c21>#012Feb  4 12:29:43 combo kernel: [13695.899530]   next_to_watch.status <0>#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5919] dhcp4 (enp0s8): canceled DHCP transaction#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5919] dhcp4 (enp0s8): activation: beginning transaction (timeout in 45 seconds)#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5919] dhcp4 (enp0s8): state changed no lease#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5920] dhcp4 (enp0s8): activation: beginning transaction (timeout in 45 seconds)#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5925] device (enp0s8): ip:dhcp6: restarting#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5927] dhcp6 (enp0s8): canceled DHCP transaction#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5928] dhcp6 (enp0s8): activation: beginning transaction (timeout in 45 seconds)#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5932] device (enp0s3): carrier: link connected#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.5932] device (enp0s3): ip:dhcp4: restarting#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.6077] dhcp4 (enp0s3): canceled DHCP transaction#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.6077] dhcp4 (enp0s3): activation: beginning transaction (timeout in 45 seconds)#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.6077] dhcp4 (enp0s3): state changed no lease#012Feb  4 12:29:43 combo NetworkManager[691]: <info>  [1707020983.6078] dhcp4 (enp0s3): activation: beginning transaction (timeout in 45 seconds)#012Feb  4 12:29:44 combo systemd[1]: apt-daily-upgrade.service: Deactivated successfully.#012Feb  4 12:29:44 combo systemd[1]: Finished Daily apt upgrade and clean activities.#012Feb  4 12:29:44 combo systemd[1]: apt-daily-upgrade.service: Consumed 2.582s CPU time.#012Feb  4 12:29:44 combo NetworkManager[691]: <info>  [1707020984.2451] dhcp4 (enp0s8): state changed new lease, address=192.168.1.36#012Feb  4 12:29:44 combo dbus-daemon[690]: [system] Activating via systemd: service name='""'""'org.freedesktop.nm_dispatcher'""'""' unit='""'""'dbus-org.freedesktop.nm-dispatcher.service'""'""' requested by '""'""':1.7'""'""' (uid=0 pid=691 comm=/usr/sbin/NetworkManager' --no-daemon ' label=unconfined)#012Feb  4 12:29:44 combo systemd[1]: Starting Network Manager Script Dispatcher Service...#012Feb  4 12:29:44 combo dbus-daemon[690]: [system] Successfully activated service '""'""'org.freedesktop.nm_dispatcher'""'""'#012Feb  4 12:29:44 combo systemd[1]: Started Network Manager Script Dispatcher Service.#012Feb  4 12:29:45 combo kernel: [13697.911763] e1000 0000:00:03.0 enp0s3: Detected Tx Unit Hang#012Feb  4 12:29:45 combo kernel: [13697.911763]   Tx Queue             <0>#012Feb  4 12:29:45 combo kernel: [13697.911763]   TDH                  <0>#012Feb  4 12:29:45 combo kernel: [13697.911763]   TDT                  <9>#012Feb  4 12:29:45 combo kernel: [13697.911763]   next_to_use          <9>#012Feb  4 12:29:45 combo kernel: [13697.911763]   next_to_clean        <0>#012Feb  4 12:29:45 combo kernel: [13697.911763] buffer_info[next_to_clean]#012Feb  4 12:29:45 combo kernel: [13697.911763]   time_stamp           <100331a30>#012Feb  4 12:29:45 combo kernel: [13697.911763]   next_to_watch        <0>#012Feb  4 12:29:45 combo kernel: [13697.911763]   jiffies              <100331e18>#012Feb  4 12:29:45 combo kernel: [13697.911763]   next_to_watch.status <0>#012Feb  4 12:29:47 combo kernel: [13699.928314] e1000 0000:00:03.0 enp0s3: Detected Tx Unit Hang#012Feb  4 12:29:47 combo kernel: [13699.928314]   Tx Queue             <0>#012Feb  4 12:29:47 combo kernel: [13699.928314]   TDH                  <0>#012Feb  4 12:29:47 combo kernel: [13699.928314]   TDT                  <9>#012Feb  4 12:29:47 combo kernel: [13699.928314]   next_to_use          <9>#012Feb  4 12:29:47 combo kernel: [13699.928314]   next_to_clean        <0>#012Feb  4 12:29:47 combo kernel: [13699.928314] buffer_info[next_to_clean]#012Feb  4 12:29:47 combo kernel: [13699.928314]   time_stamp           <100331a30>#012Feb  4 12:29:47 combo kernel: [13699.928314]   next_to_watch        <0>#012Feb  4 12:29:47 combo kernel: [13699.928314]   jiffies              <100332010>#012Feb  4 12:29:47 combo kernel: [1369"
Feb  4 16:59:59,combo,gsd-color,2125,unable to get EDID for xrandr-Virtual-1: unable to get EDID for output
Feb  4 16:59:59,combo,gsd-color,2125,unable to get EDID for xrandr-Virtual-1: unable to get EDID for output
Feb  4 16:59:59,combo,gnome-shell,1934,Window manager warning: Overwriting existing binding of keysym 31 with keysym 31 (keycode a).
Feb  4 16:59:59,combo,gnome-shell,1934,Window manager warning: Overwriting existing binding of keysym 33 with keysym 33 (keycode c).
Feb  4 16:59:59,combo,gnome-shell,1934,Window manager warning: Overwriting existing binding of keysym 32 with keysym 32 (keycode b).
Feb  4 16:59:59,combo,gnome-shell,1934,Window manager warning: Overwriting existing binding of keysym 34 with keysym 34 (keycode d).
Feb  4 16:59:59,combo,gnome-shell,1934,Window manager warning: Overwriting existing binding of keysym 35 with keysym 35 (keycode e).
Feb  4 16:59:59,combo,gnome-shell,1934,Window manager warning: Overwriting existing binding of keysym 36 with keysym 36 (keycode f).
Feb  4 16:59:59,combo,gnome-shell,1934,Window manager warning: Overwriting existing binding of keysym 37 with keysym 37 (keycode 10).
Feb  4 16:59:59,combo,gnome-shell,1934,Window manager warning: Overwriting existing binding of keysym 38 with keysym 38 (keycode 11).
Feb  4 16:59:59,combo,gnome-shell,1934,Window manager warning: Overwriting existing binding of keysym 39 with keysym 39 (keycode 12).
Feb  4 17:00:41,combo,systemd,1,session-40.scope: Deactivated successfully.
Feb  4 17:00:41,combo,systemd,1,session-40.scope: Consumed 1.473s CPU time.
Feb  4 17:01:58,combo,NetworkManager,606,<info>  [1707037318.0521] manager: NetworkManager state is now CONNECTED_SITE
Feb  4 17:01:58,combo,dbus-daemon,603,"[system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service' requested by ':1.3' (uid=0 pid=606 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")"
Feb  4 17:01:58,combo,NetworkManager,606,<info>  [1707037318.0550] policy: set 'Wired connection 2' (enp0s8) as default for IPv4 routing and DNS
Feb  4 17:01:58,combo,systemd,1,Starting Network Manager Script Dispatcher Service...
Feb  4 17:01:58,combo,dbus-daemon,603,[system] Successfully activated service 'org.freedesktop.nm_dispatcher'
Feb  4 17:01:58,combo,systemd,1,Started Network Manager Script Dispatcher Service.
